 "Time [h]","dt_flow [h]","dt_tran [h]","Global Water Mass in Liquid Phas [kg]","Global Water Mass in Solid Phase [kg]","Global Air Mass in Liquid Phase [kg]","Global Water Mass in Gas Phase [kg]","Global Air Mass in Gas Phase [kg]","Global O2(aq) [mol]","Water Mass [kg]","Air Mass [kg]","Water Mass [kg/h]","Air Mass [kg/h]","SUM of All Water Mass and Flux [kg]","O2(aq) [mol]","O2(aq) [mol/h]","tide Water Mass [kg]","tide Air Mass [kg]","tide Water Mass [kg/h]","tide Air Mass [kg/h]","SUM of All Water Mass and Flux [kg]","tide O2(aq) [mol]","tide O2(aq) [mol/h]"
  6.02972756E-02  2.45052638E-04  2.45052638E-04  2.49270170E+02  1.95039117E-04  3.31136653E-07  2.38080741E-07  2.98645479E-02 -1.69542188E-02 -4.35542503E-03  3.15717565E-01 -6.81861655E-05  2.49287125E+02  1.56454122E-03  2.38499343E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  6.05423282E-02  2.45052638E-04  2.45052638E-04  2.49270246E+02  1.95024053E-04  3.29426881E-07  2.36550756E-07  2.98394804E-02 -1.68776922E-02 -4.35544162E-03  3.12286411E-01 -6.77132112E-05  2.49287125E+02  1.57038548E-03  2.38490257E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  6.07873809E-02  2.45052638E-04  2.45052638E-04  2.49270322E+02  1.95009086E-04  3.27735836E-07  2.35039083E-07  2.98143685E-02 -1.68019866E-02 -4.35545810E-03  3.08936118E-01 -6.72467530E-05  2.49287125E+02  1.57622953E-03  2.38481385E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  6.12774862E-02  4.90105275E-04  4.90105275E-04  2.49270470E+02  1.94979531E-04  3.24422835E-07  2.32082582E-07  2.97639663E-02 -1.66536048E-02 -4.35549061E-03  3.02755089E-01 -6.63365995E-05  2.49287125E+02  1.58791683E-03  2.38465017E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  6.22576967E-02  9.80210551E-04  9.80210551E-04  2.49270756E+02  1.94921868E-04  3.18058809E-07  2.26421660E-07  2.96624465E-02 -1.63683284E-02 -4.35555394E-03  2.91035760E-01 -6.46022465E-05  2.49287125E+02  1.61128838E-03  2.38433983E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  6.25811662E-02  3.23469482E-04  3.23469482E-04  2.49270848E+02  1.94902985E-04  3.15993959E-07  2.24588567E-07  2.96288671E-02 -1.62757331E-02 -4.35557465E-03  2.86256943E-01 -6.40437553E-05  2.49287125E+02  1.61900058E-03  2.38421330E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  6.32281051E-02  6.46938963E-04  6.46938963E-04  2.49271029E+02  1.94865816E-04  3.11971655E-07  2.21025334E-07  2.95613954E-02 -1.60952517E-02 -4.35561539E-03  2.78977395E-01 -6.29613571E-05  2.49287124E+02  1.63442374E-03  2.38402053E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  6.38750441E-02  6.46938963E-04  6.46938963E-04  2.49271204E+02  1.94829219E-04  3.08057850E-07  2.17566397E-07  2.94936102E-02 -1.59195275E-02 -4.35565544E-03  2.71624141E-01 -6.19154967E-05  2.49287124E+02  1.64984564E-03  2.38382581E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  6.45219831E-02  6.46938963E-04  6.46938963E-04  2.49271375E+02  1.94793177E-04  3.04248505E-07  2.14207558E-07  2.94255108E-02 -1.57483832E-02 -4.35569484E-03  2.64544643E-01 -6.09045309E-05  2.49287124E+02  1.66526632E-03  2.38363834E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  6.51689220E-02  6.46938963E-04  6.46938963E-04  2.49271542E+02  1.94757670E-04  3.00539677E-07  2.10944705E-07  2.93570965E-02 -1.55816463E-02 -4.35573361E-03  2.57732045E-01 -5.99268978E-05  2.49287124E+02  1.68068584E-03  2.38345793E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
