Date,WT,Rate,Vol_rate
19-Apr-2012 14:00:00,2.91560578,-0.0200405999999997,-0.00501014999999994
19-Apr-2012 15:00:00,2.89556518,-0.0157734,-0.00394335000000001
19-Apr-2012 16:00:00,2.87979178,-0.0136652000000006,-0.00341630000000015
19-Apr-2012 17:00:00,2.86612658,-0.0137413999999993,-0.00343534999999984
19-Apr-2012 18:00:00,2.85238518,-0.0102362000000005,-0.00255905000000012
19-Apr-2012 19:00:00,2.84214898,-0.00429259999999987,-0.00107314999999997
19-Apr-2012 20:00:00,2.83785638,0.0253492000000004,0.0063373000000001
19-Apr-2012 21:00:00,2.86320558,0.0627887999999999,0.0156972
19-Apr-2012 22:00:00,2.92599438,0.273481799999999,0.0683704499999999
19-Apr-2012 23:00:00,3.19947618,-0.088849199999999,-0.0222122999999997
20-Apr-2012 00:00:00,3.11062698,-0.0483362000000009,-0.0120840500000002
20-Apr-2012 01:00:00,3.06229078,-0.0348488000000002,-0.00871220000000006
20-Apr-2012 02:00:00,3.02744198,-0.0316483999999986,-0.00791209999999964
20-Apr-2012 03:00:00,2.99579358,-0.0202438000000011,-0.00506095000000029
20-Apr-2012 04:00:00,2.97554978,-0.0156972,-0.00392429999999999
20-Apr-2012 05:00:00,2.95985258,-0.0138937999999995,-0.00347344999999988
20-Apr-2012 06:00:00,2.94595878,-0.0123444000000004,-0.00308610000000009
